subjectId,subjectCond,chapter,level,playCount,playTime,deaths,badgesEarned,anglesUnlocked,steps,badgeDecision
3223,level badges,2,2,5,5.0,1,0,0,0,NULL
3223,level badges,2,2,4,4.0,1,0,0,0,NULL
3223,level badges,2,2,7,13.0,1,0,0,0,NULL
3223,level badges,2,2,6,13.0,0,0,2,1,NULL
3223,level badges,2,2,9,13.0,0,0,2,18,NULL
3223,level badges,2,2,8,15.0,0,0,2,9,NULL
3223,level badges,2,5,1,49.0,0,0,8,19,NULL
3223,level badges,2,4,1,6.0,1,0,0,0,OPT-IN
3223,level badges,2,4,3,7.0,1,0,0,0,OPT-IN
3223,level badges,2,4,2,33.0,1,0,5,0,OPT-IN
3223,level badges,2,4,5,14.0,1,0,0,0,OPT-IN
3223,level badges,2,4,4,4.0,1,0,0,0,OPT-IN
