subjectId,subjectCond,chapter,level,playCount,playTime,deaths,badgesEarned,anglesUnlocked,steps,badgeDecision
3109,no badges,1,8,4,145,2,0,9,6,NULL
3109,no badges,1,9,1,28,0,0,4,4,NULL
3109,no badges,2,1,3,62,0,0,3,3,NULL
3109,no badges,2,2,15,406,10,0,12,9,NULL
3109,no badges,2,3,1,33,0,0,3,3,NULL
3109,no badges,2,4,2,42,1,0,4,3,NULL
3109,no badges,2,5,3,93,2,0,9,6,NULL
3109,no badges,2,6,1,32,0,0,4,6,NULL
3109,no badges,2,7,2,81,1,0,10,12,NULL
3109,no badges,3,1,1,13,0,0,1,1,NULL
3109,no badges,3,2,3,71,1,0,7,9,NULL
3109,no badges,3,3,5,94,3,0,10,5,NULL
3110,no badges,1,1,1,9,0,0,0,2,NULL
3110,no badges,1,2,1,16,0,0,0,5,NULL
3110,no badges,1,3,1,17,0,0,0,6,NULL
3110,no badges,1,4,1,20,0,0,2,4,NULL
3110,no badges,1,5,3,79,2,0,6,8,NULL
3110,level badges,1,6,1,28,0,0,5,6,NULL
3110,level badges,1,7,3,168,2,0,9,17,NULL
3110,no badges,1,8,1,87,0,1,8,10,OPT-IN
3110,no badges,1,9,4,160,2,0,9,9,NULL
3110,no badges,2,1,1,21,0,0,2,2,NULL
3110,no badges,2,2,7,219,5,0,9,15,NULL
3110,no badges,2,3,4,179,1,0,8,9,NULL
3110,no badges,2,4,1,96,0,1,7,5,OPT-IN
3110,no badges,2,5,3,160,1,0,10,8,NULL
3110,no badges,2,6,6,197,6,0,15,12,OPT-IN
3110,no badges,2,7,3,111,1,0,16,19,OPT-OUT
3110,no badges,3,1,2,41,0,0,3,3,NULL
3110,no badges,3,2,4,108,4,0,15,11,NULL
3110,no badges,3,3,12,436,10,0,24,15,NULL
3110,no badges,3,4,1,41,0,0,2,2,NULL
3110,no badges,3,5,3,45,2,0,1,1,NULL
3111,no badges,1,1,2,14,0,0,0,6,NULL
3111,no badges,1,2,2,19,0,0,0,5,NULL
3111,no badges,1,3,2,21,0,0,0,8,NULL
3111,no badges,1,4,3,41,1,0,2,7,NULL
3111,no badges,1,5,2,65,0,0,4,8,NULL
3111,no badges,1,6,2,39,0,0,6,6,NULL
3111,no badges,1,7,9,168,8,0,21,9,NULL
3111,no badges,1,8,2,62,1,0,5,8,NULL
3111,no badges,1,9,2,65,1,0,6,7,NULL
3111,no badges,2,1,1,12,0,0,1,1,NULL
3111,no badges,2,2,1,23,0,0,2,2,NULL
3111,no badges,2,3,1,32,0,0,3,4,NULL
3111,no badges,2,4,2,46,1,0,4,2,NULL
3111,no badges,2,5,2,73,1,0,6,6,NULL
3111,no badges,2,6,1,40,0,0,4,7,NULL
3111,no badges,2,7,5,298,4,0,30,21,NULL
3111,no badges,3,1,1,13,0,0,1,1,NULL
3111,no badges,3,2,3,63,1,0,7,9,NULL
3111,no badges,3,3,8,446,2,0,32,2,NULL
3111,no badges,3,4,3,116,2,0,4,1,NULL
3111,no badges,3,5,2,21,1,0,2,2,NULL
3112,no badges,1,1,1,51,0,0,0,2,NULL
